11.6667 -1.6667 0.0000 0.0000 0.0000 0.0000
-1.6667 23.3333 -1.6667 0.0000 0.0000 0.0000
0.0000 -1.6667 23.3333 -1.6667 0.0000 0.0000
0.0000 0.0000 -1.6667 23.3333 -1.6667 0.0000
0.0000 0.0000 0.0000 -1.6667 23.3333 -1.6667
0.0000 0.0000 0.0000 0.0000 -1.6667 11.6667
